{'name': 'outside', 'temp': 24.687, 'time': '14:30:15'},
{'name': 'inside', 'temp': 24.25, 'time': '14:30:15'},
{'name': 'inside_floor', 'temp': 20.25, 'time': '14:30:15'},
{'name': 'outside', 'temp': 24.937, 'time': '14:40:20'},
{'name': 'inside', 'temp': 24.312, 'time': '14:40:20'},
{'name': 'inside_floor', 'temp': 20.375, 'time': '14:40:20'},
{'name': 'outside', 'temp': 24.5, 'time': '14:50:25'},
{'name': 'inside', 'temp': 24.375, 'time': '14:50:25'},
{'name': 'inside_floor', 'temp': 20.437, 'time': '14:50:25'},
{'name': 'outside', 'temp': 24.5, 'time': '15:00:30'},
{'name': 'inside', 'temp': 24.5, 'time': '15:00:30'},
{'name': 'inside_floor', 'temp': 20.5, 'time': '15:00:30'},
{'name': 'outside', 'temp': 24.187, 'time': '15:10:35'},
{'name': 'inside', 'temp': 24.5, 'time': '15:10:35'},
{'name': 'inside_floor', 'temp': 20.562, 'time': '15:10:35'},
{'name': 'outside', 'temp': 24.25, 'time': '15:20:39'},
{'name': 'inside', 'temp': 24.562, 'time': '15:20:39'},
{'name': 'inside_floor', 'temp': 20.625, 'time': '15:20:39'},
{'name': 'outside', 'temp': 24.687, 'time': '15:30:44'},
{'name': 'inside', 'temp': 24.625, 'time': '15:30:44'},
{'name': 'inside_floor', 'temp': 20.625, 'time': '15:30:44'},
{'name': 'outside', 'temp': 24.687, 'time': '15:40:49'},
{'name': 'inside', 'temp': 24.625, 'time': '15:40:49'},
{'name': 'inside_floor', 'temp': 20.687, 'time': '15:40:49'},
{'name': 'outside', 'temp': 23.937, 'time': '15:50:54'},
{'name': 'inside', 'temp': 24.625, 'time': '15:50:54'},
{'name': 'inside_floor', 'temp': 20.687, 'time': '15:50:54'},
{'name': 'outside', 'temp': 23.875, 'time': '16:00:59'},
{'name': 'inside', 'temp': 24.75, 'time': '16:00:59'},
{'name': 'inside_floor', 'temp': 20.75, 'time': '16:00:59'},
{'name': 'outside', 'temp': 23.937, 'time': '16:11:03'},
{'name': 'inside', 'temp': 24.687, 'time': '16:11:03'},
{'name': 'inside_floor', 'temp': 20.875, 'time': '16:11:03'},
{'name': 'outside', 'temp': 23.937, 'time': '16:21:08'},
{'name': 'inside', 'temp': 24.75, 'time': '16:21:08'},
{'name': 'inside_floor', 'temp': 20.875, 'time': '16:21:08'},
{'name': 'outside', 'temp': 23.5, 'time': '16:31:13'},
{'name': 'inside', 'temp': 24.75, 'time': '16:31:13'},
{'name': 'inside_floor', 'temp': 20.875, 'time': '16:31:13'},
{'name': 'outside', 'temp': 23.687, 'time': '16:41:18'},
{'name': 'inside', 'temp': 24.687, 'time': '16:41:18'},
{'name': 'inside_floor', 'temp': 20.875, 'time': '16:41:18'},
{'name': 'outside', 'temp': 23.812, 'time': '16:51:23'},
{'name': 'inside', 'temp': 24.625, 'time': '16:51:23'},
{'name': 'inside_floor', 'temp': 20.937, 'time': '16:51:23'},
{'name': 'outside', 'temp': 24.375, 'time': '17:01:28'},
{'name': 'inside', 'temp': 24.687, 'time': '17:01:28'},
{'name': 'inside_floor', 'temp': 20.937, 'time': '17:01:28'},
{'name': 'outside', 'temp': 24.875, 'time': '17:11:34'},
{'name': 'inside', 'temp': 24.625, 'time': '17:11:34'},
{'name': 'inside_floor', 'temp': 20.937, 'time': '17:11:34'},
{'name': 'outside', 'temp': 24.625, 'time': '17:21:39'},
